,ticker,name,market,locale,active,source_feed
1054,I:DJTMDI,Dow Jones Media Titans 30 Index,indices,us,True,CMEMarketDataPlatformDowJones
1055,I:DJTMDIE,Dow Jones Media Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
1056,I:DJTMDIT,Dow Jones Media Titans 30 Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1057,I:DJTMNAB,Dow Jones U.S. Thematic Market Neutral Low Beta Index,indices,us,True,CMEMarketDataPlatformDowJones
1058,I:DJTMNABT,Dow Jones U.S. Thematic Market Neutral Low Beta Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1059,I:DJTMNMO,Dow Jones U.S. Thematic Market Neutral Momentum Index,indices,us,True,CMEMarketDataPlatformDowJones
1060,I:DJTMNMOT,Dow Jones U.S. Thematic Market Neutral Momentum Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1061,I:DJTMNQU,Dow Jones U.S. Thematic Market Neutral Quality Index,indices,us,True,CMEMarketDataPlatformDowJones
1062,I:DJTMNQUT,Dow Jones U.S. Thematic Market Neutral Quality Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1063,I:DJTMNSS,Dow Jones U.S. Thematic Market Neutral Size Index,indices,us,True,CMEMarketDataPlatformDowJones
1064,I:DJTMNSST,Dow Jones U.S. Thematic Market Neutral Size Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1065,I:DJTMNSV,Dow Jones U.S. Thematic Market Neutral Value Index,indices,us,True,CMEMarketDataPlatformDowJones
1066,I:DJTMNSVT,Dow Jones U.S. Thematic Market Neutral Value Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1067,I:DJTNCG,Dow Jones Personal & Household Goods Titans 30 Index,indices,us,True,CMEMarketDataPlatformDowJones
1068,I:DJTNCGE,Dow Jones Personal & Household Goods Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
1069,I:DJTNCGT,Dow Jones Personal & Household Goods Titans 30 Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1070,I:DJTREA,Dow Jones Real Estate Titans 30 Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
1071,I:DJTREAE,Dow Jones Real Estate Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
1072,I:DJTREAT,Dow Jones Real Estate Titans 30 Index TR (USD),indices,us,True,CMEMarketDataPlatformDowJones
1073,I:DJTRET,Dow Jones Retail Titans 30 Index,indices,us,True,CMEMarketDataPlatformDowJones
1074,I:DJTRETE,Dow Jones Retail Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
1075,I:DJTRETT,Dow Jones Retail Titans 30 Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1076,I:DJTSAB,Dow Jones U.S. High Beta Index,indices,us,True,CMEMarketDataPlatformDowJones
1077,I:DJTSABT,Dow Jones U.S. High Beta Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1078,I:DJTSEC,Dow Jones Sector Titans Composite Index,indices,us,True,CMEMarketDataPlatformDowJones
1079,I:DJTSECE,Dow Jones Sector Titans Composite Titans Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
1080,I:DJTSMO,Dow Jones U.S. Low Momentum Index,indices,us,True,CMEMarketDataPlatformDowJones
1081,I:DJTSMOT,Dow Jones U.S. Low Momentum Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1082,I:DJTSQU,Dow Jones U.S. Thematic Short Quality Index,indices,us,True,CMEMarketDataPlatformDowJones
1083,I:DJTSQUT,Dow Jones U.S. Thematic Short Quality Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1084,I:DJTSSS,Dow Jones U.S. Thematic Short Size Index,indices,us,True,CMEMarketDataPlatformDowJones
1085,I:DJTSSST,Dow Jones U.S. Thematic Short Size Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1086,I:DJTSSV,Dow Jones U.S. Short Relative Value Index,indices,us,True,CMEMarketDataPlatformDowJones
1087,I:DJTSSVT,Dow Jones U.S. Short Relative Value Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1088,I:DJTTEL,Dow Jones Telecommunications Titans 30 Index,indices,us,True,CMEMarketDataPlatformDowJones
1089,I:DJTTELE,Dow Jones Telecommunications Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
1090,I:DJTTELT,Dow Jones Telecommunications Titans 30 Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1091,I:DJTTHE,Dow Jones Technology Titans 30 Index,indices,us,True,CMEMarketDataPlatformDowJones
1092,I:DJTTHEE,Dow Jones Technology Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
1093,I:DJTTHET,Dow Jones Technology Titans 30 Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1094,I:DJTTR,Dow Jones Transportation Average TR,indices,us,True,CMEMarketDataPlatformDowJones
1095,I:DJTUTS,Dow Jones Utilities Titans 30 Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
1096,I:DJTUTSE,Dow Jones Utilities Titans 30 Index (EUR),indices,us,True,CMEMarketDataPlatformDowJones
1097,I:DJTUTST,Dow Jones Utilities Titans 30 Index TR (USD),indices,us,True,CMEMarketDataPlatformDowJones
1098,I:DJTWD3TP,Dow Jones Taiwan High Quality Dividend 30 Index (TWD),indices,us,True,CMEMarketDataPlatformDowJones
1099,I:DJU,Dow Jones Utility Average,indices,us,True,CMEMarketDataPlatformDowJones
1100,I:DJULIV,FT Cboe Vest U.S. Equity Deep Buffer ETF July Intraday Indicative Value,indices,us,True,CboeGlobalIndicesINAV
1101,I:DJULTC,Dow Jones U.S. Large-Cap Technology Index,indices,us,True,CMEMarketDataPlatformDowJones
1102,I:DJUMECUN,Dow Jones U.S. Select Medical Equipment Capped 35/20 Index (USD) NTR,indices,us,True,CMEMarketDataPlatformDowJones
1103,I:DJUMECUP,Dow Jones U.S. Select Medical Equipment Capped 35/20 Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
1104,I:DJUMECUT,Dow Jones U.S. Select Medical Equipment Capped 35/20 Index (USD) TR,indices,us,True,CMEMarketDataPlatformDowJones
1105,I:DJUNIV,FT Cboe Vest U.S. Equity Deep Buffer ETF June Intraday Indicative Value,indices,us,True,CboeGlobalIndicesINAV
1106,I:DJUS,Dow Jones U.S. Index,indices,us,True,CMEMarketDataPlatformDowJones
1107,I:DJUS50,Dow Jones Islamic Market U.S. Titans 50 Index,indices,us,True,CMEMarketDataPlatformDowJones
1108,I:DJUSAE,Dow Jones U.S. Aerospace & Defense Index,indices,us,True,CMEMarketDataPlatformDowJones
1109,I:DJUSAF,Dow Jones U.S. Delivery Services Index,indices,us,True,CMEMarketDataPlatformDowJones
1110,I:DJUSAG,Dow Jones U.S. Asset Managers Index,indices,us,True,CMEMarketDataPlatformDowJones
1111,I:DJUSAI,Dow Jones U.S. Electronic Equipment Index,indices,us,True,CMEMarketDataPlatformDowJones
1112,I:DJUSAL,Dow Jones U.S. Aluminum Index,indices,us,True,CMEMarketDataPlatformDowJones
1113,I:DJUSAM,Dow Jones U.S. Medical Equipment Index,indices,us,True,CMEMarketDataPlatformDowJones
1114,I:DJUSAP,Dow Jones U.S. Automobiles & Parts Index,indices,us,True,CMEMarketDataPlatformDowJones
1115,I:DJUSAR,Dow Jones U.S. Airlines Index,indices,us,True,CMEMarketDataPlatformDowJones
1116,I:DJUSAS,Dow Jones U.S. Aerospace Index,indices,us,True,CMEMarketDataPlatformDowJones
1117,I:DJUSAT,Dow Jones U.S. Auto Parts Index,indices,us,True,CMEMarketDataPlatformDowJones
1118,I:DJUSAU,Dow Jones U.S. Automobiles Index,indices,us,True,CMEMarketDataPlatformDowJones
1119,I:DJUSAV,Dow Jones U.S. Media Agencies Index,indices,us,True,CMEMarketDataPlatformDowJones
1120,I:DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,indices,us,True,CMEMarketDataPlatformDowJones
1121,I:DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,indices,us,True,CMEMarketDataPlatformDowJones
1122,I:DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,indices,us,True,CMEMarketDataPlatformDowJones
1123,I:DJUSBK,Dow Jones U.S. Banks Index,indices,us,True,CMEMarketDataPlatformDowJones
1124,I:DJUSBKT,Dow Jones U.S. Banks Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1125,I:DJUSBM,Dow Jones U.S. Basic Materials Index,indices,us,True,CMEMarketDataPlatformDowJones
1126,I:DJUSBMT,Dow Jones U.S. Basic Materials Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1127,I:DJUSBS,Dow Jones U.S. Basic Resources Index,indices,us,True,CMEMarketDataPlatformDowJones
1128,I:DJUSBT,Dow Jones U.S. Biotechnology Index,indices,us,True,CMEMarketDataPlatformDowJones
1129,I:DJUSBTT,Dow Jones U.S. Biotechnology Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1130,I:DJUSBV,Dow Jones U.S. Beverages Index,indices,us,True,CMEMarketDataPlatformDowJones
1131,I:DJUSCA,Dow Jones U.S. Gambling Index,indices,us,True,CMEMarketDataPlatformDowJones
1132,I:DJUSCC,Dow Jones U.S. Commodity Chemicals Index,indices,us,True,CMEMarketDataPlatformDowJones
1133,I:DJUSCF,Dow Jones U.S. Clothing & Accessories Index,indices,us,True,CMEMarketDataPlatformDowJones
1134,I:DJUSCG,Dow Jones U.S. Travel & Leisure Index,indices,us,True,CMEMarketDataPlatformDowJones
1135,I:DJUSCH,Dow Jones U.S. Chemicals Index,indices,us,True,CMEMarketDataPlatformDowJones
1136,I:DJUSCM,Dow Jones U.S. Personal Products Index,indices,us,True,CMEMarketDataPlatformDowJones
1137,I:DJUSCN,Dow Jones U.S. Construction & Materials Index,indices,us,True,CMEMarketDataPlatformDowJones
1138,I:DJUSCP,Dow Jones U.S. Containers & Packaging Index,indices,us,True,CMEMarketDataPlatformDowJones
1139,I:DJUSCR,Dow Jones U.S. Computer Hardware Index,indices,us,True,CMEMarketDataPlatformDowJones
1140,I:DJUSCS,Dow Jones U.S. Specialized Consumer Services Index,indices,us,True,CMEMarketDataPlatformDowJones
1141,I:DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,indices,us,True,CMEMarketDataPlatformDowJones
1142,I:DJUSCX,Dow Jones U.S. Specialty Chemicals Index,indices,us,True,CMEMarketDataPlatformDowJones
1143,I:DJUSCY,Dow Jones U.S. Consumer Services Index,indices,us,True,CMEMarketDataPlatformDowJones
1144,I:DJUSCYC,Dow Jones U.S. Consumer Services Capped Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
1145,I:DJUSCYCT,Dow Jones U.S. Consumer Services Capped Index (USD) TR,indices,us,True,CMEMarketDataPlatformDowJones
1146,I:DJUSCYT,Dow Jones U.S. Consumer Services Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1147,I:DJUSDB,Dow Jones U.S. Brewers Index,indices,us,True,CMEMarketDataPlatformDowJones
1148,I:DJUSDIV,Dow Jones U.S. Dividend 100 Index,indices,us,True,CMEMarketDataPlatformDowJones
1149,I:DJUSDIVN,Dow Jones U.S. Dividend 100 Net Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1150,I:DJUSDIVT,Dow Jones U.S. Dividend 100 Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1151,I:DJUSDN,Dow Jones U.S. Defense Index,indices,us,True,CMEMarketDataPlatformDowJones
1152,I:DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,indices,us,True,CMEMarketDataPlatformDowJones
1153,I:DJUSDS,Dow Jones U.S. Industrial Suppliers Index,indices,us,True,CMEMarketDataPlatformDowJones
1154,I:DJUSDT,Dow Jones U.S. Diversified REITs Index,indices,us,True,CMEMarketDataPlatformDowJones
1155,I:DJUSDV,Dow Jones U.S. Computer Services Index,indices,us,True,CMEMarketDataPlatformDowJones
1156,I:DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,indices,us,True,CMEMarketDataPlatformDowJones
1157,I:DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,indices,us,True,CMEMarketDataPlatformDowJones
1158,I:DJUSEH,Dow Jones U.S. Real Estate Holding & Development Index,indices,us,True,CMEMarketDataPlatformDowJones
1159,I:DJUSEN,Dow Jones U.S. Oil & Gas Index,indices,us,True,CMEMarketDataPlatformDowJones
1160,I:DJUSENN,Dow Jones U.S. Oil & Gas Net Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1161,I:DJUSENT,Dow Jones U.S. Oil & Gas Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1162,I:DJUSES,Dow Jones U.S. Real Estate Services Index,indices,us,True,CMEMarketDataPlatformDowJones
1163,I:DJUSEU,Dow Jones U.S. Electricity Index,indices,us,True,CMEMarketDataPlatformDowJones
1164,I:DJUSFA,Dow Jones U.S. Financial Administration Index,indices,us,True,CMEMarketDataPlatformDowJones
1165,I:DJUSFB,Dow Jones U.S. Food & Beverage Index,indices,us,True,CMEMarketDataPlatformDowJones
1166,I:DJUSFC,Dow Jones U.S. Fixed Line Telecommunications Index,indices,us,True,CMEMarketDataPlatformDowJones
1167,I:DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,indices,us,True,CMEMarketDataPlatformDowJones
1168,I:DJUSFE,Dow Jones U.S. Industrial Machinery Index,indices,us,True,CMEMarketDataPlatformDowJones
1169,I:DJUSFH,Dow Jones U.S. Furnishings Index,indices,us,True,CMEMarketDataPlatformDowJones
1170,I:DJUSFI,Dow Jones U.S. Financial Services Supersector Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
1171,I:DJUSFN,Dow Jones U.S. Financials Index,indices,us,True,CMEMarketDataPlatformDowJones
1172,I:DJUSFNC,Dow Jones U.S. Financials Capped Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
1173,I:DJUSFNCT,Dow Jones U.S. Financials Capped Index (USD) TR,indices,us,True,CMEMarketDataPlatformDowJones
1174,I:DJUSFNT,Dow Jones U.S. Financials Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1175,I:DJUSFO,Dow Jones U.S. Food Producers Index,indices,us,True,CMEMarketDataPlatformDowJones
1176,I:DJUSFP,Dow Jones U.S. Food Products Index,indices,us,True,CMEMarketDataPlatformDowJones
1177,I:DJUSFT,Dow Jones U.S. Footwear Index,indices,us,True,CMEMarketDataPlatformDowJones
1178,I:DJUSFV,Dow Jones U.S. Financial Services Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
1179,I:DJUSFVT,Dow Jones U.S. Financial Services Index TR (USD),indices,us,True,CMEMarketDataPlatformDowJones
1180,I:DJUSGF,Dow Jones U.S. Financial Services Sector Index (USD),indices,us,True,CMEMarketDataPlatformDowJones
1181,I:DJUSGI,Dow Jones U.S. General Industrials Index,indices,us,True,CMEMarketDataPlatformDowJones
1182,I:DJUSGL,Dow Jones U.S. Large-Cap Growth Index,indices,us,True,CMEMarketDataPlatformDowJones
1183,I:DJUSGM,Dow Jones U.S. Mid-Cap Growth Index,indices,us,True,CMEMarketDataPlatformDowJones
1184,I:DJUSGR,Dow Jones U.S. Growth Index,indices,us,True,CMEMarketDataPlatformDowJones
1185,I:DJUSGS,Dow Jones U.S. Small-Cap Growth Index,indices,us,True,CMEMarketDataPlatformDowJones
1186,I:DJUSGT,Dow Jones U.S. General Retailers Index,indices,us,True,CMEMarketDataPlatformDowJones
1187,I:DJUSGU,Dow Jones U.S. Gas Distribution Index,indices,us,True,CMEMarketDataPlatformDowJones
1188,I:DJUSHB,Dow Jones U.S. Home Construction Index,indices,us,True,CMEMarketDataPlatformDowJones
1189,I:DJUSHC,Dow Jones U.S. Health Care Index,indices,us,True,CMEMarketDataPlatformDowJones
1190,I:DJUSHCT,Dow Jones U.S. Health Care Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1191,I:DJUSHD,Dow Jones U.S. Durable Household Products Index,indices,us,True,CMEMarketDataPlatformDowJones
1192,I:DJUSHG,Dow Jones U.S. Household Goods & Home Construction Index,indices,us,True,CMEMarketDataPlatformDowJones
1193,I:DJUSHI,Dow Jones U.S. Home Improvement Retailers Index,indices,us,True,CMEMarketDataPlatformDowJones
1194,I:DJUSHL,Dow Jones U.S. Hotel & Lodging REITs Index,indices,us,True,CMEMarketDataPlatformDowJones
1195,I:DJUSHN,Dow Jones U.S. Nondurable Household Products Index,indices,us,True,CMEMarketDataPlatformDowJones
1196,I:DJUSHP,Dow Jones U.S. Health Care Providers Index,indices,us,True,CMEMarketDataPlatformDowJones
1197,I:DJUSHR,Dow Jones U.S. Commercial Vehicles & Trucks Index,indices,us,True,CMEMarketDataPlatformDowJones
1198,I:DJUSHV,Dow Jones U.S. Heavy Construction Index,indices,us,True,CMEMarketDataPlatformDowJones
1199,I:DJUSIB,Dow Jones U.S. Insurance Brokers Index,indices,us,True,CMEMarketDataPlatformDowJones
1200,I:DJUSID,Dow Jones U.S. Diversified Industrials Index,indices,us,True,CMEMarketDataPlatformDowJones
1201,I:DJUSIF,Dow Jones U.S. Full Line Insurance Index,indices,us,True,CMEMarketDataPlatformDowJones
1202,I:DJUSIG,Dow Jones U.S. Industrial Goods & Services Index,indices,us,True,CMEMarketDataPlatformDowJones
1203,I:DJUSIL,Dow Jones U.S. Life Insurance Index,indices,us,True,CMEMarketDataPlatformDowJones
1204,I:DJUSIM,Dow Jones U.S. Industrial Metals & Mining Index,indices,us,True,CMEMarketDataPlatformDowJones
1205,I:DJUSIN,Dow Jones U.S. Industrials Index,indices,us,True,CMEMarketDataPlatformDowJones
1206,I:DJUSINT,Dow Jones U.S. Industrials Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1207,I:DJUSIO,Dow Jones U.S. Industrial & Office REITs Index,indices,us,True,CMEMarketDataPlatformDowJones
1208,I:DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,indices,us,True,CMEMarketDataPlatformDowJones
1209,I:DJUSIQ,Dow Jones U.S. Industrial Engineering Index,indices,us,True,CMEMarketDataPlatformDowJones
1210,I:DJUSIR,Dow Jones U.S. Insurance Index,indices,us,True,CMEMarketDataPlatformDowJones
1211,I:DJUSIS,Dow Jones U.S. Support Services Index,indices,us,True,CMEMarketDataPlatformDowJones
1212,I:DJUSIT,Dow Jones U.S. Industrial Transportation Index,indices,us,True,CMEMarketDataPlatformDowJones
1213,I:DJUSIU,Dow Jones U.S. Reinsurance Index,indices,us,True,CMEMarketDataPlatformDowJones
1214,I:DJUSIV,Dow Jones U.S. Business Support Services Index,indices,us,True,CMEMarketDataPlatformDowJones
1215,I:DJUSIX,Dow Jones U.S. Nonlife Insurance Index,indices,us,True,CMEMarketDataPlatformDowJones
1216,I:DJUSL,Dow Jones U.S. Large-Cap Index,indices,us,True,CMEMarketDataPlatformDowJones
1217,I:DJUSLE,Dow Jones U.S. Leisure Goods Index,indices,us,True,CMEMarketDataPlatformDowJones
1218,I:DJUSLG,Dow Jones U.S. Hotels Index,indices,us,True,CMEMarketDataPlatformDowJones
1219,I:DJUSLW,Dow Jones U.S. Low-Cap Index,indices,us,True,CMEMarketDataPlatformDowJones
1220,I:DJUSM,Dow Jones U.S. Mid-Cap Index,indices,us,True,CMEMarketDataPlatformDowJones
1221,I:DJUSMC,Dow Jones U.S. Health Care Equipment & Services Index,indices,us,True,CMEMarketDataPlatformDowJones
1222,I:DJUSME,Dow Jones U.S. Media Index,indices,us,True,CMEMarketDataPlatformDowJones
1223,I:DJUSMF,Dow Jones U.S. Mortgage Finance Index,indices,us,True,CMEMarketDataPlatformDowJones
1224,I:DJUSMG,Dow Jones U.S. Mining Index,indices,us,True,CMEMarketDataPlatformDowJones
1225,I:DJUSMR,Dow Jones U.S. Mortgage REITs Index,indices,us,True,CMEMarketDataPlatformDowJones
1226,I:DJUSMS,Dow Jones U.S. Medical Supplies Index,indices,us,True,CMEMarketDataPlatformDowJones
1227,I:DJUSMT,Dow Jones U.S. Marine Transportation Index,indices,us,True,CMEMarketDataPlatformDowJones
1228,I:DJUSMU,Dow Jones U.S. Multiutilities Index,indices,us,True,CMEMarketDataPlatformDowJones
1229,I:DJUSNC,Dow Jones U.S. Consumer Goods Index,indices,us,True,CMEMarketDataPlatformDowJones
1230,I:DJUSNCT,Dow Jones U.S. Consumer Goods Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1231,I:DJUSNF,Dow Jones U.S. Nonferrous Metals Index,indices,us,True,CMEMarketDataPlatformDowJones
1232,I:DJUSNG,Dow Jones U.S. Personal & Household Goods Index,indices,us,True,CMEMarketDataPlatformDowJones
1233,I:DJUSNS,Dow Jones U.S. Internet Index,indices,us,True,CMEMarketDataPlatformDowJones
1234,I:DJUSOG,Dow Jones U.S. Oil & Gas Producers Index,indices,us,True,CMEMarketDataPlatformDowJones
1235,I:DJUSOI,Dow Jones U.S. Oil Equipment & Services Index,indices,us,True,CMEMarketDataPlatformDowJones
1236,I:DJUSOL,Dow Jones U.S. Integrated Oil & Gas Index,indices,us,True,CMEMarketDataPlatformDowJones
1237,I:DJUSOQ,Dow Jones U.S. Oil Equipment Services & Distribution Index,indices,us,True,CMEMarketDataPlatformDowJones
1238,I:DJUSOQT,Dow Jones U.S. Oil Equipment Services & Distribution Total Return Index,indices,us,True,CMEMarketDataPlatformDowJones
1239,I:DJUSOS,Dow Jones U.S. Exploration & Production Index,indices,us,True,CMEMarketDataPlatformDowJones
