,ticker,name,market,locale,active,currency_symbol,currency_name,base_currency_symbol,base_currency_name,last_updated_utc
401,C:EURMZN,Euro - Mozambican metical,fx,global,True,MZN,Mozambican metical,EUR,Euro,2017-01-01T00:00:00Z
402,C:EURNAD,Euro - Namibian dollar,fx,global,True,NAD,Namibian dollar,EUR,Euro,2017-01-01T00:00:00Z
403,C:EURNGN,Euro - Nigerian naira,fx,global,True,NGN,Nigerian naira,EUR,Euro,2017-01-01T00:00:00Z
404,C:EURNIO,Euro - Nicaraguan córdoba,fx,global,True,NIO,Nicaraguan córdoba,EUR,Euro,2017-01-01T00:00:00Z
405,C:EURNOK,Euro - Norwegian krone,fx,global,True,NOK,Norwegian krone,EUR,Euro,2017-01-01T00:00:00Z
406,C:EURNPR,Euro - Nepalese rupee,fx,global,True,NPR,Nepalese rupee,EUR,Euro,2017-01-01T00:00:00Z
407,C:EURNZD,Euro - New Zealand dollar,fx,global,True,NZD,New Zealand dollar,EUR,Euro,2017-01-01T00:00:00Z
408,C:EUROMR,Euro - Omani rial,fx,global,True,OMR,Omani rial,EUR,Euro,2017-01-01T00:00:00Z
409,C:EURPAB,Euro - Panamanian balboa,fx,global,True,PAB,Panamanian balboa,EUR,Euro,2017-01-01T00:00:00Z
410,C:EURPEN,Euro - Peruvian nuevo sol,fx,global,True,PEN,Peruvian nuevo sol,EUR,Euro,2017-01-01T00:00:00Z
411,C:EURPGK,Euro - Papua New Guinean kina,fx,global,True,PGK,Papua New Guinean kina,EUR,Euro,2017-01-01T00:00:00Z
412,C:EURPHP,Euro - Philippine peso,fx,global,True,PHP,Philippine peso,EUR,Euro,2017-01-01T00:00:00Z
413,C:EURPKR,Euro - Pakistani rupee,fx,global,True,PKR,Pakistani rupee,EUR,Euro,2017-01-01T00:00:00Z
414,C:EURPLN,Euro - Polish złoty,fx,global,True,PLN,Polish złoty,EUR,Euro,2017-01-01T00:00:00Z
415,C:EURPYG,Euro - Paraguayan guaraní,fx,global,True,PYG,Paraguayan guaraní,EUR,Euro,2017-01-01T00:00:00Z
416,C:EURQAR,Euro - Qatari riyal,fx,global,True,QAR,Qatari riyal,EUR,Euro,2017-01-01T00:00:00Z
417,C:EURRON,Euro - Romanian new leu,fx,global,True,RON,Romanian new leu,EUR,Euro,2017-01-01T00:00:00Z
418,C:EURRSD,Euro - Serbian dinar,fx,global,True,RSD,Serbian dinar,EUR,Euro,2017-01-01T00:00:00Z
419,C:EURRUB,Euro - Russian rouble,fx,global,True,RUB,Russian rouble,EUR,Euro,2017-01-01T00:00:00Z
420,C:EURRWF,Euro - Rwandan franc,fx,global,True,RWF,Rwandan franc,EUR,Euro,2017-01-01T00:00:00Z
421,C:EURSAR,Euro - Saudi riyal,fx,global,True,SAR,Saudi riyal,EUR,Euro,2017-01-01T00:00:00Z
422,C:EURSCR,Euro - Seychelles rupee,fx,global,True,SCR,Seychelles rupee,EUR,Euro,2017-01-01T00:00:00Z
423,C:EURSDD,Euro - Sudanese dinar,fx,global,True,SDD,Sudanese dinar,EUR,Euro,2017-01-01T00:00:00Z
424,C:EURSDG,Euro - Sudanese pound,fx,global,True,SDG,Sudanese pound,EUR,Euro,2017-01-01T00:00:00Z
425,C:EURSEK,Euro - Swedish krona,fx,global,True,SEK,Swedish krona,EUR,Euro,2017-01-01T00:00:00Z
426,C:EURSGD,Euro - Singapore dollar,fx,global,True,SGD,Singapore dollar,EUR,Euro,2017-01-01T00:00:00Z
427,C:EURSLL,Euro - Sierra Leonean leone,fx,global,True,SLL,Sierra Leonean leone,EUR,Euro,2017-01-01T00:00:00Z
428,C:EURSOS,Euro - Somali shilling,fx,global,True,SOS,Somali shilling,EUR,Euro,2017-01-01T00:00:00Z
429,C:EURSVC,Euro - Salvadoran colón,fx,global,True,SVC,Salvadoran colón,EUR,Euro,2017-01-01T00:00:00Z
430,C:EURSZL,Euro - Swazi lilangeni,fx,global,True,SZL,Swazi lilangeni,EUR,Euro,2017-01-01T00:00:00Z
431,C:EURTHB,Euro - Thai baht,fx,global,True,THB,Thai baht,EUR,Euro,2017-01-01T00:00:00Z
432,C:EURTJS,Euro - Tajikistani somoni,fx,global,True,TJS,Tajikistani somoni,EUR,Euro,2017-01-01T00:00:00Z
433,C:EURTND,Euro - Tunisian dinar,fx,global,True,TND,Tunisian dinar,EUR,Euro,2017-01-01T00:00:00Z
434,C:EURTRY,Euro - Turkish lira,fx,global,True,TRY,Turkish lira,EUR,Euro,2017-01-01T00:00:00Z
435,C:EURTTD,Euro - Trinidad and Tobago dollar,fx,global,True,TTD,Trinidad and Tobago dollar,EUR,Euro,2017-01-01T00:00:00Z
436,C:EURTWD,Euro - New Taiwan dollar,fx,global,True,TWD,New Taiwan dollar,EUR,Euro,2017-01-01T00:00:00Z
437,C:EURTZS,Euro - Tanzanian shilling,fx,global,True,TZS,Tanzanian shilling,EUR,Euro,2017-01-01T00:00:00Z
438,C:EURUAH,Euro - Ukrainian hryvnia,fx,global,True,UAH,Ukrainian hryvnia,EUR,Euro,2017-01-01T00:00:00Z
439,C:EURUGX,Euro - Ugandan shilling,fx,global,True,UGX,Ugandan shilling,EUR,Euro,2017-01-01T00:00:00Z
440,C:EURUSD,Euro - United States Dollar,fx,global,True,USD,United States Dollar,EUR,Euro,2017-01-01T00:00:00Z
441,C:EURUYU,Euro - Uruguayan peso,fx,global,True,UYU,Uruguayan peso,EUR,Euro,2017-01-01T00:00:00Z
442,C:EURUZS,Euro - Uzbekistan som,fx,global,True,UZS,Uzbekistan som,EUR,Euro,2017-01-01T00:00:00Z
443,C:EURVEF,Euro - Venezuelan bolí,fx,global,True,VEF,Venezuelan bolí,EUR,Euro,2017-01-01T00:00:00Z
444,C:EURVND,Euro - Vietnamese dong,fx,global,True,VND,Vietnamese dong,EUR,Euro,2017-01-01T00:00:00Z
445,C:EURYER,Euro - Yemeni rial,fx,global,True,YER,Yemeni rial,EUR,Euro,2017-01-01T00:00:00Z
446,C:EURZAR,Euro - South African rand,fx,global,True,ZAR,South African rand,EUR,Euro,2017-01-01T00:00:00Z
447,C:EURZMW,Euro - Zambian kwacha,fx,global,True,ZMW,Zambian kwacha,EUR,Euro,2017-01-01T00:00:00Z
448,C:FJDGBP,Fiji dollar - Pound sterling,fx,global,True,GBP,Pound sterling,FJD,Fiji dollar,2017-01-01T00:00:00Z
449,C:FJDUSD,Fiji dollar - United States Dollar,fx,global,True,USD,United States Dollar,FJD,Fiji dollar,2017-01-01T00:00:00Z
450,C:FRNCHF,French Napoleon - Swiss franc,fx,global,True,CHF,Swiss franc,FRN,French Napoleon,2017-01-01T00:00:00Z
451,C:GBPAED,Pound sterling - United Arab Emirates dirham,fx,global,True,AED,United Arab Emirates dirham,GBP,Pound sterling,2017-01-01T00:00:00Z
452,C:GBPAFN,Pound sterling - Afghan afghani,fx,global,True,AFN,Afghan afghani,GBP,Pound sterling,2017-01-01T00:00:00Z
453,C:GBPALL,Pound sterling - Albanian lek,fx,global,True,ALL,Albanian lek,GBP,Pound sterling,2017-01-01T00:00:00Z
454,C:GBPAMD,Pound sterling - Armenian dram,fx,global,True,AMD,Armenian dram,GBP,Pound sterling,2017-01-01T00:00:00Z
455,C:GBPARS,Pound sterling - Argentine peso,fx,global,True,ARS,Argentine peso,GBP,Pound sterling,2017-01-01T00:00:00Z
456,C:GBPAUD,Pound sterling - Australian dollar,fx,global,True,AUD,Australian dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
457,C:GBPAWG,Pound sterling - Aruban florin,fx,global,True,AWG,Aruban florin,GBP,Pound sterling,2017-01-01T00:00:00Z
458,C:GBPBAM,Pound sterling - Bosnia and Herzegovina convertible mark,fx,global,True,BAM,Bosnia and Herzegovina convertible mark,GBP,Pound sterling,2017-01-01T00:00:00Z
459,C:GBPBBD,Pound sterling - Barbados dollar,fx,global,True,BBD,Barbados dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
460,C:GBPBDT,Pound sterling - Bangladeshi taka,fx,global,True,BDT,Bangladeshi taka,GBP,Pound sterling,2017-01-01T00:00:00Z
461,C:GBPBGN,Pound sterling - Bulgarian lev,fx,global,True,BGN,Bulgarian lev,GBP,Pound sterling,2017-01-01T00:00:00Z
462,C:GBPBHD,Pound sterling - Bahraini dinar,fx,global,True,BHD,Bahraini dinar,GBP,Pound sterling,2017-01-01T00:00:00Z
463,C:GBPBIF,Pound sterling - Burundian franc,fx,global,True,BIF,Burundian franc,GBP,Pound sterling,2017-01-01T00:00:00Z
464,C:GBPBMD,Pound sterling - Bermudian dollar,fx,global,True,BMD,Bermudian dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
465,C:GBPBND,Pound sterling - Brunei dollar,fx,global,True,BND,Brunei dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
466,C:GBPBOB,Pound sterling - Boliviano,fx,global,True,BOB,Boliviano,GBP,Pound sterling,2017-01-01T00:00:00Z
467,C:GBPBRL,Pound sterling - Brazilian real,fx,global,True,BRL,Brazilian real,GBP,Pound sterling,2017-01-01T00:00:00Z
468,C:GBPBSD,Pound sterling - Bahamian dollar,fx,global,True,BSD,Bahamian dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
469,C:GBPBTN,Pound sterling - Bhutanese ngultrum,fx,global,True,BTN,Bhutanese ngultrum,GBP,Pound sterling,2017-01-01T00:00:00Z
470,C:GBPBWP,Pound sterling - Botswana pula,fx,global,True,BWP,Botswana pula,GBP,Pound sterling,2017-01-01T00:00:00Z
471,C:GBPBYR,Pound sterling - Belarusian ruble,fx,global,True,BYR,Belarusian ruble,GBP,Pound sterling,2017-01-01T00:00:00Z
472,C:GBPBZD,Pound sterling - Belize dollar,fx,global,True,BZD,Belize dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
473,C:GBPCAD,Pound sterling - Canadian dollar,fx,global,True,CAD,Canadian dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
474,C:GBPCDF,Pound sterling - Congolese franc,fx,global,True,CDF,Congolese franc,GBP,Pound sterling,2017-01-01T00:00:00Z
475,C:GBPCHF,Pound sterling - Swiss franc,fx,global,True,CHF,Swiss franc,GBP,Pound sterling,2017-01-01T00:00:00Z
476,C:GBPCLP,Pound sterling - Chilean peso,fx,global,True,CLP,Chilean peso,GBP,Pound sterling,2017-01-01T00:00:00Z
477,C:GBPCNH,Pound sterling - Chinese yuan,fx,global,True,CNH,Chinese yuan,GBP,Pound sterling,2017-01-01T00:00:00Z
478,C:GBPCNY,Pound sterling - Chinese yuan,fx,global,True,CNY,Chinese yuan,GBP,Pound sterling,2017-01-01T00:00:00Z
479,C:GBPCOP,Pound sterling - Colombian peso,fx,global,True,COP,Colombian peso,GBP,Pound sterling,2017-01-01T00:00:00Z
480,C:GBPCRC,Pound sterling - Costa Rican colon,fx,global,True,CRC,Costa Rican colon,GBP,Pound sterling,2017-01-01T00:00:00Z
481,C:GBPCUP,Pound sterling - Cuban peso,fx,global,True,CUP,Cuban peso,GBP,Pound sterling,2017-01-01T00:00:00Z
482,C:GBPCZK,Pound sterling - Czech koruna,fx,global,True,CZK,Czech koruna,GBP,Pound sterling,2017-01-01T00:00:00Z
483,C:GBPDJF,Pound sterling - Djiboutian franc,fx,global,True,DJF,Djiboutian franc,GBP,Pound sterling,2017-01-01T00:00:00Z
484,C:GBPDKK,Pound sterling - Danish krone,fx,global,True,DKK,Danish krone,GBP,Pound sterling,2017-01-01T00:00:00Z
485,C:GBPDOP,Pound sterling - Dominican peso,fx,global,True,DOP,Dominican peso,GBP,Pound sterling,2017-01-01T00:00:00Z
486,C:GBPDZD,Pound sterling - Algerian dinar,fx,global,True,DZD,Algerian dinar,GBP,Pound sterling,2017-01-01T00:00:00Z
487,C:GBPEGP,Pound sterling - Egyptian pound,fx,global,True,EGP,Egyptian pound,GBP,Pound sterling,2017-01-01T00:00:00Z
488,C:GBPETB,Pound sterling - Ethiopian birr,fx,global,True,ETB,Ethiopian birr,GBP,Pound sterling,2017-01-01T00:00:00Z
489,C:GBPEUR,Pound sterling - Euro,fx,global,True,EUR,Euro,GBP,Pound sterling,2017-01-01T00:00:00Z
490,C:GBPFJD,Pound sterling - Fiji dollar,fx,global,True,FJD,Fiji dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
491,C:GBPGHS,Pound sterling - Ghanaian cedi,fx,global,True,GHS,Ghanaian cedi,GBP,Pound sterling,2017-01-01T00:00:00Z
492,C:GBPGNF,Pound sterling - Guinean franc,fx,global,True,GNF,Guinean franc,GBP,Pound sterling,2017-01-01T00:00:00Z
493,C:GBPGTQ,Pound sterling - Guatemalan quetzal,fx,global,True,GTQ,Guatemalan quetzal,GBP,Pound sterling,2017-01-01T00:00:00Z
494,C:GBPGYD,Pound sterling - Guyanese dollar,fx,global,True,GYD,Guyanese dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
495,C:GBPHKD,Pound sterling - Hong Kong dollar,fx,global,True,HKD,Hong Kong dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
496,C:GBPHNL,Pound sterling - Honduran lempira,fx,global,True,HNL,Honduran lempira,GBP,Pound sterling,2017-01-01T00:00:00Z
497,C:GBPHRK,Pound sterling - Croatian kuna,fx,global,True,HRK,Croatian kuna,GBP,Pound sterling,2017-01-01T00:00:00Z
498,C:GBPHTG,Pound sterling - Haitian gourde,fx,global,True,HTG,Haitian gourde,GBP,Pound sterling,2017-01-01T00:00:00Z
499,C:GBPHUF,Pound sterling - Hungarian forint,fx,global,True,HUF,Hungarian forint,GBP,Pound sterling,2017-01-01T00:00:00Z
500,C:GBPIDR,Pound sterling - Indonesian rupiah,fx,global,True,IDR,Indonesian rupiah,GBP,Pound sterling,2017-01-01T00:00:00Z
501,C:GBPILS,Pound sterling - Israeli new shekel,fx,global,True,ILS,Israeli new shekel,GBP,Pound sterling,2017-01-01T00:00:00Z
502,C:GBPINR,Pound sterling - Indian rupee,fx,global,True,INR,Indian rupee,GBP,Pound sterling,2017-01-01T00:00:00Z
503,C:GBPIQD,Pound sterling - Iraqi dinar,fx,global,True,IQD,Iraqi dinar,GBP,Pound sterling,2017-01-01T00:00:00Z
504,C:GBPISK,Pound sterling - Icelandic króna,fx,global,True,ISK,Icelandic króna,GBP,Pound sterling,2017-01-01T00:00:00Z
505,C:GBPJMD,Pound sterling - Jamaican dollar,fx,global,True,JMD,Jamaican dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
506,C:GBPJOD,Pound sterling - Jordanian dinar,fx,global,True,JOD,Jordanian dinar,GBP,Pound sterling,2017-01-01T00:00:00Z
507,C:GBPJPY,Pound sterling - Japanese yen,fx,global,True,JPY,Japanese yen,GBP,Pound sterling,2017-01-01T00:00:00Z
508,C:GBPKES,Pound sterling - Kenyan shilling,fx,global,True,KES,Kenyan shilling,GBP,Pound sterling,2017-01-01T00:00:00Z
509,C:GBPKHR,Pound sterling - Cambodian riel,fx,global,True,KHR,Cambodian riel,GBP,Pound sterling,2017-01-01T00:00:00Z
510,C:GBPKMF,Pound sterling - Comoro franc,fx,global,True,KMF,Comoro franc,GBP,Pound sterling,2017-01-01T00:00:00Z
511,C:GBPKRW,Pound sterling - South Korean won,fx,global,True,KRW,South Korean won,GBP,Pound sterling,2017-01-01T00:00:00Z
512,C:GBPKWD,Pound sterling - Kuwaiti dinar,fx,global,True,KWD,Kuwaiti dinar,GBP,Pound sterling,2017-01-01T00:00:00Z
513,C:GBPKYD,Pound sterling - Cayman Islands dollar,fx,global,True,KYD,Cayman Islands dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
514,C:GBPKZT,Pound sterling - Kazakhstani tenge,fx,global,True,KZT,Kazakhstani tenge,GBP,Pound sterling,2017-01-01T00:00:00Z
515,C:GBPLAK,Pound sterling - Lao kip,fx,global,True,LAK,Lao kip,GBP,Pound sterling,2017-01-01T00:00:00Z
516,C:GBPLBP,Pound sterling - Lebanese pound,fx,global,True,LBP,Lebanese pound,GBP,Pound sterling,2017-01-01T00:00:00Z
517,C:GBPLKR,Pound sterling - Sri Lankan rupee,fx,global,True,LKR,Sri Lankan rupee,GBP,Pound sterling,2017-01-01T00:00:00Z
518,C:GBPLRD,Pound sterling - Liberian dollar,fx,global,True,LRD,Liberian dollar,GBP,Pound sterling,2017-01-01T00:00:00Z
519,C:GBPLSL,Pound sterling - Lesotho loti,fx,global,True,LSL,Lesotho loti,GBP,Pound sterling,2017-01-01T00:00:00Z
520,C:GBPLYD,Pound sterling - Libyan dinar,fx,global,True,LYD,Libyan dinar,GBP,Pound sterling,2017-01-01T00:00:00Z
